listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
9504262,Twin Room in Fuente - AT,Private room in serviced apartment,private_room,https://a0.muscache.com/im/pictures/eada3e09-5ad4-4a2e-bd13-477d77062a20.jpg,2,46537320,Inday Ahente,,,FALSE,10.3085,123.8931,3,1,2,1,FALSE,"TV,Cable TV,Smoke alarm,Air conditioning,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Free parking on premises,Shampoo,Lock on bedroom door,Hangers,Hot water,Elevator,Bed linens,Private entrance",,FALSE,1,Moderate,PHP,1,0,1,,,,,,,,386,21529,32,1806.1,0.033,0,1.1,59,0,0,12,0,353,365,190,10598,32,1784.7,0.067,0,2.1,117.8,0,0,6,0,84,90
9637076,ANRI Pension House - Single Deluxe,Private room,private_room,https://a0.muscache.com/im/pictures/ed7e464e-8670-41cf-9163-b9398a164ea7.jpg,15,47080643,Ritchie,,,FALSE,10.3327,123.908,1,1,1,1,FALSE,"TV,Cable TV,Smoke alarm,Wifi,Air conditioning,First aid kit,Fire extinguisher,Essentials,Free parking on premises,Lock on bedroom door,Hangers",,FALSE,1,Flexible,PHP,0,0,98,4.52,4.7,4.8,4.5,4.7,4.6,4.8,1434,80496,16.3,918.8,0.238,0,3.9,220.5,0,0,87,0,278,365,494,27544,16,892.7,0.344,0,5.5,306,0,0,31,0,59,90
9701595,SR Condo in Mabolo (1BR) # 01,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/b81fbcec-f132-4ead-8c11-e37a1e180a03.jpg,20,46537320,Inday Ahente,,,FALSE,10.3223,123.9158,3,1,1,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water kettle,Hot water,Gym,Elevator,Bed linens,Free street parking,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Clothing storage,Stove,Single level home,Smoke alarm,Patio or balcony,First aid kit,Fire extinguisher,Luggage dropoff allowed,Bidet,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Dining table,Private entrance,Rice maker",,FALSE,1,Moderate,PHP,2,0,8,3.63,3.8,4.1,3.8,4,3.9,3.8,909,52794,34,1922.3,0.074,0,2.5,144.6,0,0,27,0,338,365,0,0,32,1784.1,0,0,0,0,0,0,0,0,90,90
11311570,300mbps fiber internet+netflix@16 Cebu I. T. Park,Private room in condo,private_room,https://a0.muscache.com/im/pictures/afc2de9d-2e26-42e0-8919-e047a3159315.jpg,29,52370012,Jason,596642487,John Melvin,FALSE,10.3328,123.9068,4,1,2,1,FALSE,"TV,Wifi,Air conditioning,Pool,Crib,Kitchen,Hot water,Body soap,Elevator,Free street parking,Microwave,Cleaning products,Refrigerator,Dishes and silverware,Heating,Cooking basics,Paid parking on premises,Stove,Smoke alarm,Fire extinguisher,Bidet,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Private entrance",,FALSE,1,Flexible,PHP,12,0,98,4.61,4.7,4.7,4.6,4.7,4.9,4.6,4074,230705,39.2,2215.9,0.277,0,11.2,632.1,0,0,101,0,264,365,362,20188,37.7,2101.8,0.1,0,4,224.3,0,0,9,0,81,90
11377058,Avida Towers Cebu Condo IT Park Nice City View,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/b5783f29-4a70-4e5f-b013-81145b807a19.jpg,21,59408290,Tony,,,TRUE,10.331,123.9068,2,1,1,1,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Paid parking off premises,Books and reading material,Hot water,Gym,Body soap,Elevator,Bed linens,Ethernet connection,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Clothing storage,Stove,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Rice maker",,FALSE,3,Moderate,PHP,10,0,122,4.86,4.9,5,4.7,4.9,5,4.8,8427,474799,29,1636,0.795,0,23.1,1300.8,0,0,290,0,75,365,2034,113442,28.4,1584.6,0.8,0,22.6,1260.5,0,0,72,0,18,90
11514889,Amazing Avida Towers IT PARK Cebu w/ Wi-Fi,Entire condo,entire_home,https://a0.muscache.com/im/pictures/39171e9d-6c1f-4267-8bfe-da7890f676e4.jpg,57,60192824,Therese,108664307,Danilo,TRUE,10.3312,123.9059,3,,2,1,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Paid parking off premises,Hot water,Elevator,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Stove,Smoke alarm,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer",,FALSE,7,Firm,PHP,13,0,108,4.84,4.9,4.9,4.9,5,5,4.9,6683,377468,24.8,1400.1,0.748,0,18.3,1034.2,0,0,273,0,92,365,1815,101221,23.9,1330.4,0.844,0,20.2,1124.7,0,0,76,0,14,90
12317094,61sqm Top Corner 1-BR Unit w/ balcony,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIzMTcwOTQ%3D/original/c93fd417-526b-403f-a2d6-8da16a9c034a.jpeg,22,66440269,Bambi,,,TRUE,10.3098,123.9023,5,1,1,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Smoking allowed,Hot water,Gym,Elevator,Bed linens,Free street parking,Microwave,Refrigerator,Dishes and silverware,Heating,Cooking basics,Stove,Smoke alarm,Patio or balcony,First aid kit,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers",,FALSE,2,Moderate,PHP,13,0,111,4.78,4.9,4.9,4.8,4.8,4.7,4.8,7323,415551,33.7,1904.3,0.578,0.692,20.1,1138.5,24,1362.5,211,60,154,365,664,37030,29.4,1637,0.244,0.733,7.4,411.4,22.1,1234.3,22,60,68,90
12728096,Large (57 sqm) Lux. 2BR-condo near SM Seaside Mall,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-12728096/original/e3b94e19-9f24-4451-afb9-36d02eff0cfe.jpeg,43,14746416,Konrad,,,TRUE,10.2656,123.8777,5,2,3,1,FALSE,"TV,Cable TV,Wifi,Waterfront,Air conditioning,Lake access,Pool,Kitchen,Free parking on premises,Hot water kettle,Gym,Elevator,Hot tub,Cleaning products,Smoke alarm,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Freezer,Sound system,Rice maker,Blender,Room-darkening shades,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Backyard,Beach essentials,Luggage dropoff allowed,Long term stays allowed,Safe,Dining table,Toaster",,FALSE,4,Firm,PHP,0,0,68,4.66,4.8,4.8,4.8,4.9,4.5,4.7,10782,609245,50.7,2860.8,0.578,0.593,29.5,1669.2,30.3,1711.4,211,9,154,365,2137,119180,48.3,2693,0.489,0.543,23.7,1324.2,26.4,1471.4,44,9,46,90
13145169,Cebu city Spacious Avida Unit I.T. Park Cebu,Entire condo,entire_home,https://a0.muscache.com/im/pictures/bc6101d3-edb5-439a-a37d-e0d2f1b56644.jpg,44,26815492,Ernestine And Paulina,,,FALSE,10.3322,123.9073,6,1,2,1,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Paid parking off premises,Portable fans,Gym,Elevator,Laundromat nearby,Cleaning products,Drying rack for clothing,Paid parking on premises,Coffee,Wine glasses,Washer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Rice maker,Children’s dinnerware,Hot water,Body soap,Outdoor shower,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Exercise equipment,Shower gel,Long term stays allowed,Cleaning before checkout,Dining table,Outdoor playground,Arcade games,Toaster",,,3,Flexible,PHP,11,,65,4.8,4.9,4.9,4.5,4.9,4.9,4.8,1106,64131,31.8,1811.1,0.088,0.089,3,175.7,3.1,177.6,32,4,333,365,0,0,0,0,0,0,0,0,0,0,0,0,90,90
13176233,Resort-Inspired Condo in CEBU CITY + WIFI,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/09d16801-8ebe-4921-b159-f7bad297e06f.jpg,44,45249454,Charisse,,,FALSE,10.3304,123.916,4,,4,1,FALSE,"Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Paid parking off premises,Gym,Conditioner,Mini fridge,Elevator,Laundromat nearby,Outdoor furniture,Cleaning products,Clothing storage,Smoke alarm,First aid kit,Fire extinguisher,Bidet,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Rice maker,Room-darkening shades,Hot water,Body soap,Outdoor shower,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Exercise equipment,Patio or balcony,Backyard,Long term stays allowed,Safe,Cleaning before checkout,Dining table,Outdoor playground,Sun loungers",FALSE,FALSE,1,Moderate,PHP,21,0,181,4.57,4.7,4.7,4.7,4.7,4.4,4.6,1036,59449,36.8,2075.2,0.088,0.09,2.8,162.9,2.9,166.5,32,8,333,365,131,7306,41.1,2292.2,0.033,0,1.5,81.2,0,0,3,0,87,90
13282247,Ceboom IT Park! 216,Private room in condo,private_room,https://a0.muscache.com/im/pictures/cb60d7a6-0675-441f-8bdb-5f205cfbd547.jpg,14,37772096,Rosaley,,,FALSE,10.333,123.9065,2,,2,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Paid parking off premises,Hot water,Gym,Resort access,Mini fridge,Elevator,Free street parking,Outdoor furniture,Microwave,Hammock,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Outdoor playground,Dedicated workspace,Outdoor dining area,Private entrance,Rice maker",TRUE,FALSE,5,Moderate,PHP,26,0,30,4.4,4.3,4.7,4.2,4.5,4.9,4.5,528,29663,26.3,1483.2,0.052,0.057,1.4,81.3,1.6,89.3,19,33,346,365,55,3068,27.5,1535,0.022,0,0.6,34.1,0,0,2,0,88,90
13580161,Cebu Citilights 236,Entire condo,entire_home,https://a0.muscache.com/im/pictures/4ce68ec0-f5a6-4331-9b35-ca7674445929.jpg,16,37772096,Rosaley,,,FALSE,10.3362,123.9068,2,,2,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Room-darkening shades,Paid parking off premises,Hot water,Mini fridge,Elevator,Bed linens,Extra pillows and blankets,Free street parking,Ethernet connection,Outdoor furniture,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Stove,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Bidet,Essentials,Long term stays allowed,Hangers,Dining table,Outdoor playground,Sun loungers,Private entrance,Rice maker",,FALSE,5,Moderate,PHP,29,0,19,4.84,4.5,4.9,4.7,4.7,4.9,4.7,570,33083,25,1409.8,0.063,0,1.6,90.6,0,0,23,0,342,365,27,1506,23.7,1320.4,0.011,0,0.3,16.7,0,0,1,0,89,90
13662422,Stay in IT Park and Enjoy More of Cebu!!!,Entire condo,entire_home,https://a0.muscache.com/im/pictures/2e01b51a-7db1-409d-8b25-a2157d8a33b5.jpg,25,79421004,Christian,"3,699,955,756,165,500,000,000,000","Waylon,PiaPie,Janrey",TRUE,10.3329,123.9047,2,,2,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Hot water,Gym,Elevator,Bed linens,Free street parking,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Smoke alarm,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Outdoor playground,Iron,Dedicated workspace",,FALSE,3,Firm,PHP,21,5,73,4.77,4.9,4.9,4.8,4.9,5,4.7,3126,177548,26.9,1521.6,0.315,0.386,8.6,486.4,10.5,595.8,115,67,250,365,685,38203,25.3,1413.4,0.311,0,7.6,424.5,0,0,28,0,62,90
13717113,cebu city Avida tower 1 spacious studio type room,Entire condo,entire_home,https://a0.muscache.com/im/pictures/e43d7f25-6aa7-43b7-b161-91e3f0f551bc.jpg,41,26815492,Ernestine And Paulina,,,FALSE,10.3315,123.9051,6,1,1,1,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Gym,Conditioner,Elevator,Cleaning products,Paid parking on premises,Coffee,Clothing storage,Wine glasses,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Rice maker,Children’s books and toys,Children’s dinnerware,Hot water,Body soap,Outdoor shower,Bed linens,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Exercise equipment,Shower gel,Backyard,Long term stays allowed,Dining table,Outdoor playground,Toaster",,,4,Flexible,PHP,11,,88,4.52,4.6,4.8,4.3,4.8,4.9,4.7,556,32182,23.9,1360.9,0.06,0,1.5,88.2,0,0,22,0,343,365,0,0,0,0,0,0,0,0,0,0,0,0,90,90
13732714,Brand New Ready -for- Occupancy !,Entire condo,entire_home,https://a0.muscache.com/im/pictures/83549917-59f7-4ae8-9bd7-d9c426db44d1.jpg,23,74291218,Mlgc,,,FALSE,10.3336,123.8934,2,,1,1.5,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Hot water kettle,Paid parking off premises,Hot water,Gym,Body soap,Mini fridge,Outdoor shower,Elevator,Bed linens,Extra pillows and blankets,Free street parking,Pocket wifi,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Paid parking on premises,Clothing storage,Stove,Smoke alarm,Exercise equipment,Luggage dropoff allowed,Bidet,Essentials,Long term stays allowed,Shampoo,Cleaning before checkout,Hangers,Dining table,Dedicated workspace,Freezer,Rice maker",,FALSE,3,Firm,PHP,16,0,7,4.86,4.7,5,4.4,5,5,5,1189,68999,26.8,1508.6,0.145,0.205,3.3,189,4.6,266.4,53,106,312,365,0,0,27.6,1540.6,0,0,0,0,0,0,0,82,90,90
13862145,1 Bedroom Condo Unit (10min walk to IT Park Lahug),Entire condo,entire_home,https://a0.muscache.com/im/pictures/9a50331f-3bbd-4d47-8602-da607673232f.jpg,20,76756276,Jonathan,,,FALSE,10.3307,123.9018,2,1,2,1,FALSE,"TV,Wifi,Air conditioning,Room-darkening shades,Hot water kettle,Paid parking off premises,Portable fans,Hot water,Body soap,Mini fridge,Elevator,Bed linens,Extra pillows and blankets,Ethernet connection,Laundromat nearby,Cleaning products,Refrigerator,Dishes and silverware,Clothing storage,Smoke alarm,Shower gel,First aid kit,Fire extinguisher,Bidet,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Private entrance,Sound system,Rice maker,Outlet covers",FALSE,,2,Moderate,PHP,0,0,148,4.81,4.8,4.9,4.8,4.9,4.9,4.8,700,40594,20.5,1155.6,0.096,0.127,1.9,111.2,2.5,147.1,35,89,330,365,0,0,20.2,1127.9,0,0,0,0,0,0,0,0,90,90
14311441,Newly installed furnitures + Prime location,Private room in condo,private_room,https://a0.muscache.com/im/pictures/b5f175cf-8166-49a0-ae2a-dbaf150b18a8.jpg,16,74291218,Mlgc,,,FALSE,10.3323,123.907,,,1,0,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Hot water kettle,Paid parking off premises,Portable fans,Hot water,Gym,Body soap,Mini fridge,Elevator,Bed linens,Extra pillows and blankets,Free street parking,Laundromat nearby,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Clothing storage,Stove,Smoke alarm,Backyard,Fire extinguisher,Luggage dropoff allowed,Bidet,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Dining table,Hair dryer,Dedicated workspace,Freezer,Rice maker",,FALSE,3,Moderate,PHP,16,8,18,4.56,4.9,4.7,4.4,4.7,4.9,4.6,2056,118455,28.2,1587.5,0.225,0.287,5.6,324.5,7.2,414.2,82,79,283,365,0,0,29.3,1636.1,0,0,0,0,0,0,0,79,90,90
14490078,1 Bedroom Condo Unit- Persimmon Condominium,Entire condo,entire_home,https://a0.muscache.com/im/pictures/294830a6-14eb-4eb6-ae34-5914edace927.jpg,6,84034372,Verly,,,FALSE,10.3133,123.9114,4,1,1,1,FALSE,"Smoke alarm,Air conditioning,Elevator,Pool,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Dishes and silverware",,FALSE,5,Moderate,PHP,4,0,7,4.29,4.1,4.3,4.3,4.7,4.5,4.2,301,16784,25.7,1453.1,0.033,0,0.8,46,0,0,12,0,353,365,148,8252,24.5,1366.1,0.067,0,1.6,91.7,0,0,6,0,84,90
14598915,1Bedroom Corner Condo Unit IT Park Cebu,Entire condo,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-14598915/original/47a010f6-31e4-4634-ae10-47ea64349c23.jpeg,21,29483725,Catherine,"98,985,283,560,954,100","Leonardo,Alfonso",TRUE,10.3332,123.9058,2,,1,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Paid parking off premises,Hot water,Elevator,Bed linens,Extra pillows and blankets,Laundromat nearby,Microwave,Cleaning products,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Stove,Smoke alarm,First aid kit,Fire extinguisher,Bidet,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Toaster,Rice maker",,FALSE,2,Moderate,PHP,0,0,142,4.91,5,5,4.8,5,5,4.9,7669,433678,34.2,1928.9,0.611,0,21,1188.2,0,0,223,0,142,365,1924,107289,33.8,1884.2,0.633,0,21.4,1192.1,0,0,57,0,33,90
14909398,1-Bedroom Apartment with Hi-Speed Wi-Fi,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/3b515265-caee-4e98-a2a4-51602dcf772c.jpg,31,81514717,Nanette,,,FALSE,10.3134,123.8798,2,1,1,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Gym,Body soap,Elevator,Bed linens,Microwave,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Oven,Stove,Washer,Smoke alarm,Exercise equipment,Shower gel,Patio or balcony,Bidet,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Outdoor playground,Hair dryer,Iron",FALSE,FALSE,2,Flexible,PHP,0,0,69,4.8,4.9,4.9,4.9,4.9,4.8,4.8,1423,79390,33.5,1889.6,0.123,0.17,3.9,217.5,5.4,299.6,45,100,320,365,593,33076,28.9,1613.7,0.244,0.253,6.6,367.5,6.8,380.2,22,3,68,90
15027576,HIGH END CALYX RESIDENCES 1BR UNIT near AYALA MALL,Entire condo,entire_home,https://a0.muscache.com/im/pictures/dfabe993-5699-4262-a399-2cb6aa163c62.jpg,23,94884734,Gayle Harrah Deniega,,,TRUE,10.3158,123.9123,5,1,2,2,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water kettle,Gym,Conditioner,Elevator,Cleaning products,Drying rack for clothing,Paid parking on premises,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,First aid kit,Fire extinguisher,Bidet,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Rice maker,Room-darkening shades,Movie theater,Hot water,Body soap,Outdoor shower,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Patio or balcony,Long term stays allowed,Safe,Dining table,Toaster",,FALSE,1,Firm,PHP,8,0,147,4.86,4.8,4.9,4.9,4.9,4.9,4.8,12757,721367,86.9,4903.3,0.4,0.427,35,1976.3,37.3,2109.3,146,23,219,365,2593,144614,80.4,4482.7,0.356,0,28.8,1606.8,0,0,32,0,58,90
15087583,Studio Room near SM Seaside & NU STAR,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-15087583/original/c48269f3-1fe2-44d6-b708-b062ccc7eefa.jpeg,18,60468386,Dhorvic,,,FALSE,10.2701,123.8727,2,1,2,2,FALSE,"TV,Washer,Beach access,Smoke alarm,Exercise equipment,Wifi,Air conditioning,Pool,Fire extinguisher,Kitchen,Pool table,Dedicated workspace,Outdoor shower,Refrigerator,Paid parking on premises",,FALSE,1,Flexible,PHP,6,0,2,,,,,,,,1909,110716,38.3,2166.5,0.118,0.141,5.2,303.3,6.2,361.8,43,59,322,365,0,0,30.4,1697.9,0,0,0,0,0,0,0,0,90,90
15701219,Central condo in Cebu - ideal for Digital Nomads!,Entire condo,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-15701219/original/9de53006-47c8-43b2-861c-8e9565470c8f.jpeg,13,359805,Jehan,,,FALSE,10.3114,123.8958,4,,1,1,FALSE,"Smoke alarm,Wifi,Air conditioning,Elevator,Pool,Kitchen,Lock on bedroom door,Hangers,Gym",FALSE,,30,Firm,PHP,0,0,42,4.57,4.7,4.8,4.7,4.8,4.8,4.7,390,21765,15.8,892.6,0.063,0.103,1.1,59.6,1.7,97.2,23,141,342,365,0,0,13.8,771,0,0,0,0,0,0,0,0,90,90
15708027,"Cosy Studio Unit w/ Rooftop Infinity Pool, Ayala",Entire condo,entire_home,https://a0.muscache.com/im/pictures/d3d082f4-5a7e-4848-a6a6-8c4d547564e2.jpg,31,101446368,Joy,511033974,Bing,FALSE,10.315,123.9092,2,1,1,1,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Elevator,Bed linens,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Stove,Smoke alarm,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron",FALSE,,2,Firm,PHP,6,0,155,4.77,4.8,4.8,4.7,4.8,4.9,4.8,2664,153839,32.3,1823.5,0.222,0.471,7.3,421.5,15.5,894.4,81,193,284,365,0,0,32.2,1795.7,0,0,0,0,0,0,0,90,90,90
15811280,Ultima Condominium Residency Tower 3,Entire condo,entire_home,https://a0.muscache.com/im/pictures/7c18e307-bbc8-41fd-a85d-eba5d3b0daf1.jpg,43,102331337,Brian,,,FALSE,10.3089,123.894,8,1,9,2,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Board games,Hot water kettle,Paid parking off premises,Conditioner,Laundromat nearby,Cleaning products,Drying rack for clothing,Paid parking on premises,Coffee,Clothing storage,Wine glasses,Washer,Smoke alarm,First aid kit,Fire extinguisher,Shampoo,Lock on bedroom door,Hangers,Iron,Dedicated workspace,Freezer,Private entrance,Rice maker,Bathtub,Children’s books and toys,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Shower gel,Luggage dropoff allowed,Long term stays allowed,Dining table,Baking sheet,Toaster",,,3,Flexible,PHP,15,,42,4.93,4.9,4.9,5,5,5,4.9,1858,107312,109.9,6202.6,0.047,0,5.1,294,0,0,17,0,348,365,0,0,109,6077.7,0,0,0,0,0,0,0,0,90,90
15811916,Scenic Cebu City View Condo in Ayala,Entire condo,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-15811916/original/f950a78b-ab5c-4346-98a9-196c7e89b6cd.jpeg,43,102326755,Mae Ann,102721775,Raymond,TRUE,10.3151,123.9091,3,,1,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Paid parking off premises,Books and reading material,Ceiling fan,Gym,Conditioner,Elevator,Free street parking,Laundromat nearby,Cleaning products,Drying rack for clothing,Paid parking on premises,Coffee,Clothing storage,Wine glasses,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Bidet,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance,Rice maker,Outlet covers,Bathtub,Children’s books and toys,Table corner guards,Babysitter recommendations,Room-darkening shades,Children’s dinnerware,Hot water,Body soap,Outdoor shower,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Single level home,Shower gel,Backyard,Long term stays allowed,Cleaning before checkout,Dining table,Sun loungers,Toaster",,FALSE,2,Firm,PHP,13,0,426,4.97,5,5,5,5,5,5,10725,606742,39.4,2223.1,0.751,0,29.4,1662.3,0,0,274,0,91,365,2760,153927,38.1,2125.5,0.8,0,30.7,1710.3,0,0,72,0,18,90
